candle_begin_time,open,high,low,close,volume
2018-09-10 00:40:00,4.9910000000000005,5.005,4.9910000000000005,5.0047,8673.37911944
2018-09-10 00:45:00,5.0044,5.0115,5.0044,5.005,1893.69798537
2018-09-10 00:50:00,4.9977,5.012,4.9836,5.0004,53525.44291761999
2018-09-10 00:55:00,5.0021,5.0037,4.99812194,4.999,4982.49965962
2018-09-10 01:00:00,4.9989,5.0041,4.9989,4.9997,4096.83929272
2018-09-10 01:05:00,5.0,5.0013,4.9949,4.9988,2377.9408114999997
2018-09-10 01:10:00,5.0012,5.03,4.9969,5.0207,17329.78605652
2018-09-10 01:15:00,5.02,5.0405,5.0131,5.0388,14827.90106506
2018-09-10 01:20:00,5.0387,5.0703,5.0308,5.0549,63754.45935485
2018-09-10 01:25:00,5.0551,5.0743,5.0488,5.0488,10787.14823486
2018-09-10 01:30:00,5.0488,5.0511,5.04146896,5.0497,33138.07820208
2018-09-10 01:35:00,5.048,5.0609,5.0432,5.0597,9589.54620612
2018-09-10 01:40:00,5.0609,5.1223,5.0587,5.0937,129329.29889702
2018-09-10 01:45:00,5.095,5.1068,5.071000000000001,5.0722,31775.30123641
2018-09-10 01:50:00,5.0732,5.09,5.0686,5.0686,14061.72488697
2018-09-10 01:55:00,5.0676,5.0715,5.0543,5.06,2925.21042127
2018-09-10 02:00:00,5.06,5.0874,5.06,5.0808,9445.00391001
2018-09-10 02:05:00,5.0802,5.093,5.07,5.0757,14765.17675637
2018-09-10 02:10:00,5.0821,5.0859,5.0577,5.0678,15431.461244799999
2018-09-10 02:15:00,5.0635,5.0635,5.0453,5.0502,5721.07431889
2018-09-10 02:20:00,5.05,5.0613,5.05,5.0603,869.4205540400002
2018-09-10 02:25:00,5.0522,5.0522,5.0295,5.0342,3428.46639207
2018-09-10 02:30:00,5.0314,5.0517,5.0314,5.0509,1750.08758503
2018-09-10 02:35:00,5.0508,5.05210138,5.0451,5.0458,4946.741801
2018-09-10 02:40:00,5.0458,5.0704,5.0458,5.0566,10741.429786360002
2018-09-10 02:45:00,5.0592,5.0677,5.0592,5.0644,999.66326255
2018-09-10 02:50:00,5.0625,5.0625,5.0546,5.0549,9078.21207123
2018-09-10 02:55:00,5.0551,5.0551,5.0545,5.0545,279.325708
2018-09-10 03:00:00,5.0565,5.0565,5.03690781,5.0405,26936.21780783
2018-09-10 03:05:00,5.0405,5.05,5.0405,5.05,3245.01258218
2018-09-10 03:10:00,5.0521,5.055,5.0486,5.0486,7085.20011403
2018-09-10 03:15:00,5.0467,5.0467,5.0288,5.045,8873.00075222
2018-09-10 03:20:00,5.04,5.04,5.027,5.0355,7475.835078200001
2018-09-10 03:25:00,5.0367,5.05,5.0367,5.05,9509.42234475
2018-09-10 03:30:00,5.0501,5.0501,5.05,5.05,1569.46134278
2018-09-10 03:35:00,5.0501,5.0606,5.05,5.0583,27964.03134175
2018-09-10 03:40:00,5.0567,5.0619,5.0502,5.0519,4317.39316737
2018-09-10 03:45:00,5.0502,5.0515,5.05,5.0515,5790.72494214
2018-09-10 03:50:00,5.0559,5.0559,5.0558,5.0558,591.19680233
2018-09-10 03:55:00,5.0501,5.0502,5.05,5.05,10705.26746
2018-09-10 04:00:00,5.05,5.05,5.0306,5.0356,13328.5957667
2018-09-10 04:05:00,5.0336,5.0372,5.0302,5.0371,668.86502887
2018-09-10 04:10:00,5.0314,5.0314,5.0282,5.0282,2985.8897
2018-09-10 04:15:00,5.0283,5.0283,5.0055,5.02386516,56040.08620759
2018-09-10 04:20:00,5.0205,5.0205,4.976,5.0002,24489.3508679
2018-09-10 04:25:00,4.9988,5.0098,4.9919,5.0022,5040.54182632
2018-09-10 04:30:00,5.0042,5.0042,4.9925,5.0038,3749.06982758
2018-09-10 04:35:00,5.0028,5.0062,5.0028,5.0028,230.91556951
2018-09-10 04:40:00,5.0029,5.013999999999999,5.0028,5.013999999999999,1556.47951251
2018-09-10 04:45:00,5.0113,5.0212,5.0097,5.0181,9956.19544518
2018-09-10 04:50:00,5.0187,5.0187,4.9934,4.9934,9507.16231813
2018-09-10 04:55:00,4.9984,5.0,4.9813,4.9876,11113.647538920002
2018-09-10 05:00:00,4.9874,5.0,4.9835,5.0,7588.47979051
2018-09-10 05:05:00,5.0,5.0198,5.0,5.0147,9724.87676063
2018-09-10 05:10:00,5.0092,5.0195,5.0092,5.0182,3581.17699958
2018-09-10 05:15:00,5.018,5.0273,5.0107,5.0265,13002.3644265
2018-09-10 05:20:00,5.0249,5.0307,5.0249,5.0297,3565.3376800700007
2018-09-10 05:25:00,5.0321,5.045,5.0321,5.0424,8241.93257303
2018-09-10 05:30:00,5.0423,5.0769,5.0423,5.0669,58197.03391435999
2018-09-10 05:35:00,5.0695,5.0708,5.055,5.0574,7345.107842359998
2018-09-10 05:40:00,5.0573,5.0680000000000005,5.0573,5.0666,9282.10606133
2018-09-10 05:45:00,5.0584,5.0591,5.0306,5.0306,4711.741418910001
2018-09-10 05:50:00,5.0307,5.0503,5.0307,5.046,13633.152332139998
2018-09-10 05:55:00,5.045,5.0614,5.045,5.0614,9266.27295964
2018-09-10 06:00:00,5.0614,5.0614,5.0554,5.0606,12288.53497647
2018-09-10 06:05:00,5.0601,5.0607,5.0595,5.0595,15175.469981630002
2018-09-10 06:10:00,5.0524,5.0545,5.0514,5.0545,522.1932458699998
2018-09-10 06:15:00,5.0466,5.0466,5.0367,5.0367,3351.63092233
2018-09-10 06:20:00,5.0364,5.0367,5.018,5.0307,16681.987131640002
2018-09-10 06:25:00,5.0342,5.0342,5.0249,5.0249,1758.11182797
2018-09-10 06:30:00,5.0232,5.0235,5.0216,5.0216,9939.99268824
2018-09-10 06:35:00,5.0205,5.0361,5.0205,5.0361,10755.93201315
2018-09-10 06:40:00,5.0356,5.0372,5.0346,5.0359,2316.58447685
2018-09-10 06:45:00,5.0358,5.0633,5.0358,5.0633,44450.53837014
2018-09-10 06:50:00,5.0632,5.0633,5.0537,5.0598,3351.08702866
2018-09-10 06:55:00,5.0598,5.0737,5.0597,5.0737,11459.57649947
2018-09-10 07:00:00,5.0737,5.0865,5.064,5.0705,72317.97100584999
2018-09-10 07:05:00,5.0699,5.0745,5.0635,5.07,6487.17144785
2018-09-10 07:10:00,5.0703,5.0801,5.0703,5.0801,6444.660528760001
2018-09-10 07:15:00,5.0808,5.084,5.0632,5.0632,10255.286831799998
2018-09-10 07:20:00,5.063,5.0676,5.0603,5.0661,1676.9785193300004
2018-09-10 07:25:00,5.0689,5.07,5.0625,5.0665,10047.90399183
2018-09-10 07:30:00,5.0643,5.0643,5.0471,5.0561,7732.70290966
2018-09-10 07:35:00,5.0489,5.0512,5.0411,5.0512,5439.50173072
2018-09-10 07:40:00,5.0512,5.0576,5.0512,5.0576,1820.43479809
2018-09-10 07:45:00,5.0575,5.0593,5.0569999999999995,5.0577,2500.37618046
2018-09-10 07:50:00,5.0577,5.0683,5.0577,5.0619,4012.84539838
2018-09-10 07:55:00,5.0608,5.0618,5.0608,5.0611,530.7
2018-09-10 08:00:00,5.0612,5.0682,5.0589,5.0589,6776.05358318
2018-09-10 08:05:00,5.0588,5.0588,5.039,5.0443,16945.870243049998
2018-09-10 08:10:00,5.0433,5.0551,5.0433,5.0463,8572.86247896
2018-09-10 08:15:00,5.0495,5.053999999999999,5.0441,5.053999999999999,2199.03990721
2018-09-10 08:20:00,5.0531,5.0531,5.0466,5.0466,3111.88979029
2018-09-10 08:25:00,5.0462,5.0462,5.0448,5.0448,388.69336400000003
2018-09-10 08:30:00,5.0448,5.0448,5.0241,5.0301,14794.39570546
2018-09-10 08:35:00,5.03,5.03,5.0088,5.0158,29906.48653018
2018-09-10 08:40:00,5.013,5.0144,5.007,5.01,3974.79197472
2018-09-10 08:45:00,5.01,5.025,5.0099,5.0166,7543.44662613
2018-09-10 08:50:00,5.0176,5.019,5.0,5.0029,17502.03196579
2018-09-10 08:55:00,5.0028627,5.02,5.0,5.0169,9243.47503461
2018-09-10 09:00:00,5.0151,5.0152,4.9728,4.9937,37193.36328042
2018-09-10 09:05:00,4.9939,5.0009,4.9827,4.9891,25836.04489117
2018-09-10 09:10:00,4.9899,5.0033,4.9882,5.0002,7397.34709023
2018-09-10 09:15:00,5.0002,5.0159,5.0002,5.0151,25391.87299712
2018-09-10 09:20:00,5.0133,5.0157,5.0112,5.0147,1240.97374902
2018-09-10 09:25:00,5.0101,5.0125,5.0101,5.0109,2875.71053105
2018-09-10 09:30:00,5.0046,5.0114,5.0,5.0108,7921.79959724
2018-09-10 09:35:00,5.0097,5.0161,5.006,5.0161,11676.93269035
2018-09-10 09:40:00,5.0161,5.0281,5.0161,5.0231,13437.62608822
2018-09-10 09:45:00,5.0211,5.0223,5.0121,5.0162,3607.26827124
2018-09-10 09:50:00,5.0161,5.0163,5.0057,5.0087,3007.22275913
2018-09-10 09:55:00,5.0087,5.018,5.0087,5.018,3113.33128054
2018-09-10 10:00:00,5.0181,5.0181,5.0032,5.006,12826.01074821
2018-09-10 10:05:00,5.0056,5.0057,5.0056,5.0056,3107.16688267
2018-09-10 10:10:00,5.0056,5.0056,4.9997,5.0001,1532.62759516
2018-09-10 10:15:00,4.9999,4.9999,4.994,4.9941,4988.91704837
2018-09-10 10:20:00,4.9941,4.9979,4.9934,4.9963,6887.6640109
2018-09-10 10:25:00,4.9962,4.9962,4.9802,4.9802,4177.54063994
2018-09-10 10:30:00,4.9802,4.9802,4.9419,4.9485,37718.51482804
2018-09-10 10:35:00,4.947,4.9937,4.947,4.9937,29634.59069724
2018-09-10 10:40:00,4.9944,4.9999,4.9889,4.9999,15645.92849917
2018-09-10 10:45:00,4.9998,5.0202,4.9998,5.015,18137.2095976
2018-09-10 10:50:00,5.0198,5.04793389,5.0197,5.0366,51633.86000724
2018-09-10 10:55:00,5.0273,5.0345,5.0166,5.0328,19366.77047867
2018-09-10 11:00:00,5.0304,5.038,5.0111,5.0168,16879.993182500002
2018-09-10 11:05:00,5.0167,5.0167,4.9993,5.0084,58096.55579154001
2018-09-10 11:10:00,5.0143,5.0189,5.0062,5.0077,9574.62456581
2018-09-10 11:15:00,5.0111,5.0195,5.0049,5.0049,5737.74801585
2018-09-10 11:20:00,5.0049,5.0084,4.9992,4.9992,6156.80225454
2018-09-10 11:25:00,4.9992,5.0016,4.9812,5.0012,11469.35130589
2018-09-10 11:30:00,5.0014,5.0079,5.0014,5.0042,1274.77477852
2018-09-10 11:35:00,5.0053,5.0171,5.0009,5.0171,9451.29930306
2018-09-10 11:40:00,5.0172,5.03787902,5.0172,5.0314,6702.850298699999
2018-09-10 11:45:00,5.0297,5.0594,5.0284,5.0364,93317.57677148
2018-09-10 11:50:00,5.0346,5.0382,5.034,5.0341,5604.76410296
2018-09-10 11:55:00,5.034,5.0456,5.0318,5.0456,9204.300967799998
2018-09-10 12:00:00,5.0405,5.0405,5.0205,5.0234,14852.655220420002
2018-09-10 12:05:00,5.0231,5.0231,5.0231,5.0231,2.0
2018-09-10 12:10:00,5.0232,5.03,5.0232,5.0274,4816.8108293000005
2018-09-10 12:15:00,5.0251,5.0251,5.0242,5.0248,712.7325764100002
2018-09-10 12:20:00,5.0248,5.0353,5.0248,5.0281,6827.82542178
2018-09-10 12:25:00,5.0285,5.0413,5.0285,5.0319,6052.55748427
2018-09-10 12:30:00,5.0309,5.0309,5.0071,5.0105,11013.65358834
2018-09-10 12:35:00,5.0102,5.0211,5.007,5.0134,5005.99568096
2018-09-10 12:40:00,5.0075,5.0171,4.9995,5.0153,12993.366265629995
2018-09-10 12:45:00,5.0175,5.0176,5.0154,5.0155,4591.32306507
2018-09-10 12:50:00,5.0155,5.0175,5.0077,5.0114,17286.85615751
2018-09-10 12:55:00,5.0096,5.0096,5.0044,5.0089,6460.44770203
2018-09-10 13:00:00,5.0089,5.0098,4.9896,4.9898,27196.81520955
2018-09-10 13:05:00,4.9898,5.0022,4.9898,4.99,10224.0893724
2018-09-10 13:10:00,4.992,5.0018,4.9905,4.9922,4055.55751319
2018-09-10 13:15:00,4.9907,4.9907,4.9830000000000005,4.989,10720.72367854
2018-09-10 13:20:00,4.9891,4.9893,4.9737,4.9737,20847.75185976
2018-09-10 13:25:00,4.9737,5.007,4.9737,5.0015,13059.13372514
2018-09-10 13:30:00,5.0033,5.0033,4.9865,4.9894,9214.88020495
2018-09-10 13:35:00,4.9954,4.9967,4.9923,4.9966,6807.39373673
2018-09-10 13:40:00,4.9967,5.0029,4.99663411,5.0029,22080.82982814
2018-09-10 13:45:00,5.0028,5.0328,4.9988,5.0247,77880.70629403999
2018-09-10 13:50:00,5.0216,5.0452,5.0158,5.0452,37069.36377793
2018-09-10 13:55:00,5.0453,5.0579,5.0376,5.046,51574.51342129
2018-09-10 14:00:00,5.046,5.046,5.0354,5.0419,6277.936185469999
2018-09-10 14:05:00,5.0442,5.0905,5.0423,5.0777,52132.50009234
2018-09-10 14:10:00,5.0744,5.0761,5.0558,5.0655,67939.63339106001
2018-09-10 14:15:00,5.0666,5.0706,5.0524,5.0576,39989.33258738
2018-09-10 14:20:00,5.0599,5.0716,5.0484,5.0536,50612.33083479
2018-09-10 14:25:00,5.053999999999999,5.072,5.053999999999999,5.0683,17788.918531260002
2018-09-10 14:30:00,5.0695,5.0705,5.0511,5.0511,15036.53508236
2018-09-10 14:35:00,5.052,5.06,5.0458,5.06,17841.06390135
2018-09-10 14:40:00,5.0609,5.0615,5.0418,5.0615,20816.27418918
2018-09-10 14:45:00,5.0616,5.0652,5.0541,5.065,11765.60443546
2018-09-10 14:50:00,5.065,5.065,5.06,5.0633,17302.815993160002
2018-09-10 14:55:00,5.0625,5.0625,5.0561,5.0577,2532.43080115
2018-09-10 15:00:00,5.06,5.0676,5.0586,5.0596,12439.99997184
2018-09-10 15:05:00,5.0596,5.0596,5.055,5.0575,4302.6049987
2018-09-10 15:10:00,5.0571,5.0574,5.0471,5.0471,6740.62033887
2018-09-10 15:15:00,5.044,5.0491,5.0288,5.03,31018.963646130003
2018-09-10 15:20:00,5.0289,5.0501,5.0244,5.0421,57668.600335099996
2018-09-10 15:25:00,5.0425,5.0425,5.03,5.03,5968.578132
2018-09-10 15:30:00,5.0322,5.0360000000000005,5.0203,5.021,20232.14929383
2018-09-10 15:35:00,5.024,5.048,5.0217,5.0402,25899.277829920004
2018-09-10 15:40:00,5.0399,5.0426,5.0371,5.0419,18137.75646386
2018-09-10 15:45:00,5.0402,5.0482,5.0322,5.0482,11879.00564867
2018-09-10 15:50:00,5.0484,5.0518,5.0423,5.0423,14763.51591388
2018-09-10 15:55:00,5.0414,5.0466,5.0414,5.04651834,10876.43452131
2018-09-10 16:00:00,5.0465,5.0466,5.0402,5.04094797,3127.68293652
2018-09-10 16:05:00,5.0409,5.0409,4.9787,4.9999,53380.68327198
2018-09-10 16:10:00,4.9999,5.0158,4.9999,5.0071,7516.966790769998
2018-09-10 16:15:00,5.007,5.0164,4.9979,5.0136,13132.5750869
2018-09-10 16:20:00,5.0157,5.0224,5.015,5.0176,5961.15895032
2018-09-10 16:25:00,5.0156,5.0156,5.0044,5.0069,3901.62507062
2018-09-10 16:30:00,5.0106,5.0109,5.0005,5.0068,16771.12136289
2018-09-10 16:35:00,5.0046,5.0051,4.9921,5.0,50968.05809076
2018-09-10 16:40:00,5.0,5.0136,5.0,5.0131,27168.70821506
2018-09-10 16:45:00,5.007,5.007,5.0014,5.0021,11213.793906
2018-09-10 16:50:00,5.0028,5.0029,4.8884,4.9061,224793.34812689
2018-09-10 16:55:00,4.9057,4.9354,4.8819,4.9159,93430.52280239
2018-09-10 17:00:00,4.9129,4.9222,4.8868,4.8944,27416.70241981
2018-09-10 17:05:00,4.894,4.918,4.8917,4.9074,33092.858426269995
2018-09-10 17:10:00,4.9108,4.95,4.8896,4.9469,43069.16641688001
2018-09-10 17:15:00,4.9453,4.9494,4.919,4.9315,12378.23362009
2018-09-10 17:20:00,4.9243,4.9475,4.9243,4.942,6145.73751076
2018-09-10 17:25:00,4.9418,4.9651,4.9295,4.9457,15529.3131319
2018-09-10 17:30:00,4.9477,4.9592,4.928999999999999,4.9431,20820.11828484
2018-09-10 17:35:00,4.9441,4.9526,4.9351,4.9488,13131.94390105
2018-09-10 17:40:00,4.9503,4.958,4.9294,4.9294,6914.2018578100015
2018-09-10 17:45:00,4.9351,4.9501,4.9351,4.9426,3229.2252014200008
2018-09-10 17:50:00,4.9426,4.9457,4.9163,4.931,9841.78614402
2018-09-10 17:55:00,4.931,4.9347,4.9219,4.9304,6776.51205834
2018-09-10 18:00:00,4.9256,4.9259,4.916,4.9246,7651.35523732
2018-09-10 18:05:00,4.9248,4.9328,4.9086,4.9173,13828.18883087
2018-09-10 18:10:00,4.9181,4.9417,4.9151,4.9323,18369.50598504
2018-09-10 18:15:00,4.93231058,4.9391,4.93231058,4.9378,4551.7622022199985
2018-09-10 18:20:00,4.937,4.9519,4.9328,4.9519,4701.4030162
2018-09-10 18:25:00,4.9518,4.9544,4.9430000000000005,4.9459,17358.28775815
2018-09-10 18:30:00,4.9452,4.95,4.9376,4.9468,10239.85793172
2018-09-10 18:35:00,4.94964314,4.9584,4.94964314,4.9582,4465.783646370001
2018-09-10 18:40:00,4.9584,4.9584,4.9455,4.9502,3326.2911947
2018-09-10 18:45:00,4.9466,4.9836,4.9451,4.9836,13656.63155729
2018-09-10 18:50:00,4.9762,4.9762,4.9626,4.9632,7977.03268766
2018-09-10 18:55:00,4.9663,4.984,4.9534,4.9761,30653.79815473
2018-09-10 19:00:00,4.9726,4.9801,4.9659,4.9677,7360.11515471
2018-09-10 19:05:00,4.9675,4.97353025,4.9654,4.9682,5835.20874201
2018-09-10 19:10:00,4.9686,4.9834,4.9686,4.9745,6114.05474959
2018-09-10 19:15:00,4.9781,5.0,4.9725,4.9797,38259.61985077
2018-09-10 19:20:00,4.9789,4.99,4.9763,4.9769,5341.3603413400015
2018-09-10 19:25:00,4.9768,4.9807,4.9705,4.9785,13924.03011959
2018-09-10 19:30:00,4.9796,4.9862,4.968,4.968,5008.90174861
2018-09-10 19:35:00,4.9717,4.9748,4.9579,4.9587,23960.754299680004
2018-09-10 19:40:00,4.96750666,4.9757,4.9675,4.9757,731.1780147000002
2018-09-10 19:45:00,4.9769,4.9769,4.968999999999999,4.9709,8269.768365
2018-09-10 19:50:00,4.9667,4.9778,4.9595,4.9778,2110.26440736
2018-09-10 19:55:00,4.9799,5.0089,4.9799,4.9902,23905.92784227
2018-09-10 20:00:00,4.9901,4.9917,4.9743,4.9879,22902.35149273
2018-09-10 20:05:00,4.9889,4.9889,4.9743,4.9743,1836.0480764
2018-09-10 20:10:00,4.9744,4.9744,4.9464,4.9705,19596.60871932
2018-09-10 20:15:00,4.968,4.9719999999999995,4.9645,4.9715,1789.4742212099998
2018-09-10 20:20:00,4.9715,4.986000000000001,4.9715,4.9779,7549.334182439998
2018-09-10 20:25:00,4.9839,4.9839,4.98,4.98,2756.493827
2018-09-10 20:30:00,4.9802,4.9921,4.9643,4.9921,33406.70429875
2018-09-10 20:35:00,4.9922,4.994,4.9849,4.994,3107.64261023
2018-09-10 20:40:00,4.9913,5.005,4.984,5.005,2170.6418470800004
2018-09-10 20:45:00,5.0067,5.0288,4.9954,5.0114,22818.245687390005
2018-09-10 20:50:00,5.0159,5.0478,5.0159,5.0243,31754.38430466
2018-09-10 20:55:00,5.0243,5.0279,5.0217,5.0262,9333.55778111
2018-09-10 21:00:00,5.0341,5.0417,5.02745549,5.033,5554.91227435
2018-09-10 21:05:00,5.0298,5.0298,5.0125,5.0237,22604.26878058
2018-09-10 21:10:00,5.0216,5.0244,5.0177,5.0241,5478.788285139999
2018-09-10 21:15:00,5.024,5.0304,5.0199,5.0199,3522.5939461899993
2018-09-10 21:20:00,5.0214,5.0293,5.0214,5.0268,5593.223336779999
2018-09-10 21:25:00,5.0247,5.0301,5.0223,5.0278,656.30048265
2018-09-10 21:30:00,5.0307,5.0307,5.0136,5.0151,14014.618547430002
2018-09-10 21:35:00,5.0191,5.0191,5.011,5.0139,2831.93266747
2018-09-10 21:40:00,5.0139,5.013999999999999,5.0066,5.0101,3777.46598702
2018-09-10 21:45:00,5.01,5.0101,4.98,4.9875,6307.27854909
2018-09-10 21:50:00,4.9961,4.9971,4.9752,4.9898,12314.48103082
2018-09-10 21:55:00,4.9909,5.0045,4.9909,5.0045,9271.6357204
2018-09-10 22:00:00,4.9975,4.9981,4.9795,4.9828,1435.88513196
2018-09-10 22:05:00,4.98947529,4.9953,4.98947529,4.9924,281.53360749
2018-09-10 22:10:00,4.993,4.993,4.9851,4.9871,3403.30386096
2018-09-10 22:15:00,4.987,4.9873,4.987,4.9873,22.30002834
2018-09-10 22:20:00,4.98739005,5.0007,4.9873,4.9936,5889.63678671
2018-09-10 22:25:00,4.9936,4.9936,4.9936,4.9936,404.12320779
2018-09-10 22:30:00,4.985,4.9872,4.971,4.9871,18826.81220102
2018-09-10 22:35:00,4.9871,4.9971,4.9617,4.9791,10883.82852299
2018-09-10 22:40:00,4.9795,4.99,4.9795,4.99,1514.88654918
2018-09-10 22:45:00,4.98997159,5.0027,4.98997159,5.0027,1335.43412735
2018-09-10 22:50:00,5.0027,5.0046,5.0026,5.0046,1510.06170764
2018-09-10 22:55:00,5.0046,5.013,5.0046,5.0103,2184.6722621
2018-09-10 23:00:00,5.01,5.01,4.9910000000000005,4.9969,11316.39705978
2018-09-10 23:05:00,4.997,5.0173,4.997,5.0128,3523.444487200001
2018-09-10 23:10:00,5.0152,5.0198,5.0097,5.0097,1307.27495585
2018-09-10 23:15:00,5.0124,5.0155,5.0124,5.0154,1800.21520428
2018-09-10 23:20:00,5.0155,5.0312,5.0155,5.0251,1195.48438294
2018-09-10 23:25:00,5.0238,5.0252,5.02281411,5.0252,440.97098527
2018-09-10 23:30:00,5.0262,5.0262,5.0195,5.0232,430.19175877
2018-09-10 23:35:00,5.0231,5.0231,5.00315957,5.00315957,7126.14138953
2018-09-10 23:40:00,5.0019,5.0176,4.9984,5.0176,11901.51624921
2018-09-10 23:45:00,5.0181,5.0202,5.013999999999999,5.0186,6129.47780707
2018-09-10 23:50:00,5.0215,5.03,5.0207,5.03,2524.48119205
2018-09-10 23:55:00,5.0234,5.0364,5.0234,5.0266,3637.04280422
2018-09-11 00:00:00,5.0266,5.0832,5.0266,5.0681,124842.67445645
2018-09-11 00:05:00,5.0638,5.0817,5.0564,5.0591,58672.84413126
2018-09-11 00:10:00,5.0612,5.0641,5.0322,5.0358,35017.685731590005
2018-09-11 00:15:00,5.0351,5.0444,5.0335,5.0441,4699.37076594
2018-09-11 00:20:00,5.044,5.0571,5.037,5.0526,7095.9408135
2018-09-11 00:25:00,5.0553,5.0611,5.0411,5.0505,3321.59149652
2018-09-11 00:30:00,5.04754207,5.0494,5.0137,5.0243,13798.2840317
2018-09-11 00:35:00,5.022,5.0552,5.022,5.0449,13948.86995399
2018-09-11 00:40:00,5.0489999999999995,5.0548,5.048,5.0527,2699.4444335000007
2018-09-11 00:45:00,5.0486,5.0575,5.0485,5.0536,5104.44254349
2018-09-11 00:50:00,5.0538,5.0679,5.0538,5.0604,6481.7224854
2018-09-11 00:55:00,5.0607,5.0636,5.0497,5.0497,4506.63769479
2018-09-11 01:00:00,5.0592,5.0680000000000005,5.0554,5.0635,13807.33986886
2018-09-11 01:05:00,5.0617,5.0799,5.0566,5.0799,7764.38503107
2018-09-11 01:10:00,5.078,5.0813,5.0635,5.072,32327.58454222
2018-09-11 01:15:00,5.072,5.0827,5.072,5.0746,5016.52007951
2018-09-11 01:20:00,5.0686,5.0686,5.0545,5.0633,4903.28809678
2018-09-11 01:25:00,5.0648,5.0705,5.0219,5.0497,155905.16881469
2018-09-11 01:30:00,5.0488,5.0497,5.0416,5.0416,3689.87669513
2018-09-11 01:35:00,5.0418,5.0422,5.0366,5.0386,3776.39746047
2018-09-11 01:40:00,5.0377,5.048,5.0377,5.048,2361.50082751
2018-09-11 01:45:00,5.0463,5.0665,5.0463,5.0609,25327.27211076
2018-09-11 01:50:00,5.0549,5.0632,5.0537,5.063,3267.13749959
2018-09-11 01:55:00,5.0639,5.0899,5.0564,5.0899,24572.02056836
2018-09-11 02:00:00,5.09,5.0981,5.0711,5.0756,43905.95384736
2018-09-11 02:05:00,5.0749,5.0764,5.0685,5.0709,11799.29677711
2018-09-11 02:10:00,5.0733,5.0764,5.0657,5.0677,16526.70093354
2018-09-11 02:15:00,5.0628,5.0692,5.0623,5.0692,3413.3198224600005
2018-09-11 02:20:00,5.0684,5.0684,5.0554,5.0572,15036.44604798
2018-09-11 02:25:00,5.0567,5.0613,5.0554,5.0567,6892.09992351
2018-09-11 02:30:00,5.0568,5.0765,5.0568,5.0713,37904.51298367
2018-09-11 02:35:00,5.0714,5.0777,5.0655,5.0737,8451.77277955
2018-09-11 02:40:00,5.0737,5.0737,5.0574,5.0699,10419.99466933
2018-09-11 02:45:00,5.0648,5.0648,5.0583,5.0583,820.20592843
2018-09-11 02:50:00,5.0599,5.071000000000001,5.056,5.0636,14232.16
2018-09-11 02:55:00,5.0643,5.07,5.0643,5.0696,4869.02438321
2018-09-11 03:00:00,5.072,5.0824,5.072,5.0824,16996.16980753
2018-09-11 03:05:00,5.0793,5.0793,5.0666,5.0758,15082.38390114
2018-09-11 03:10:00,5.0781,5.0781,5.0623,5.0643,7258.48150817
2018-09-11 03:15:00,5.0629,5.0728,5.0629,5.0699,2069.91138496
2018-09-11 03:20:00,5.07058646,5.071000000000001,5.0555,5.0555,8385.30323331
2018-09-11 03:25:00,5.0559,5.0599,5.0554,5.0599,5659.42074602
2018-09-11 03:30:00,5.059,5.059,5.0565,5.0582,6079.67502063
2018-09-11 03:35:00,5.0622,5.0633,5.0562,5.0633,2390.24660946
2018-09-11 03:40:00,5.0631,5.0661,5.0623,5.0661,6791.5942486899985
2018-09-11 03:45:00,5.066,5.0761,5.066,5.0717,3395.5034
2018-09-11 03:50:00,5.0728,5.0728,5.0554,5.0587,11159.4189017
2018-09-11 03:55:00,5.0556,5.0556,5.0376,5.0397,6897.17645758
2018-09-11 04:00:00,5.04201098,5.05,5.02194777,5.05,20983.912959930003
2018-09-11 04:05:00,5.0507,5.0569,5.0441,5.0493,13505.342302960002
2018-09-11 04:10:00,5.0437,5.0497,5.0374,5.043,3008.37726993
2018-09-11 04:15:00,5.0429,5.0522,5.0429,5.0511,1336.25051885
2018-09-11 04:20:00,5.051,5.0542,5.051,5.0542,935.37801401
2018-09-11 04:25:00,5.0511,5.0574,5.0511,5.0574,1521.33751528
2018-09-11 04:30:00,5.0573,5.0584,5.0457,5.0457,2483.98888699
2018-09-11 04:35:00,5.047,5.0524,5.047,5.0524,870.98936463
2018-09-11 04:40:00,5.0529,5.0529,5.05,5.05,413.92772033
2018-09-11 04:45:00,5.05,5.05,5.0245,5.0422,10996.85725892
2018-09-11 04:50:00,5.0427,5.0429,5.032,5.0362,766.4315999999999
2018-09-11 04:55:00,5.0373,5.0397,5.0185,5.0296,19365.75670721
2018-09-11 05:00:00,5.0263,5.0362,5.0213,5.0362,13039.28567712
2018-09-11 05:05:00,5.0344,5.0345,5.0334,5.0343,422.6698904
2018-09-11 05:10:00,5.03423599,5.03423599,5.013999999999999,5.0141,13221.65262693
2018-09-11 05:15:00,5.0146,5.0252,5.0055,5.018,30927.93248445
2018-09-11 05:20:00,5.0239,5.0287,5.0208,5.0236,6056.0
2018-09-11 05:25:00,5.0215,5.0244,5.013999999999999,5.0219,37408.961525820014
2018-09-11 05:30:00,5.0206,5.0207,5.0163,5.0165,1486.48599
2018-09-11 05:35:00,5.0185,5.0185,5.0062,5.01696213,7797.682352559998
2018-09-11 05:40:00,5.020093599999999,5.0292,5.0142,5.0279,6202.07985417
